11778G>A_female_None_[],11778G>A_male_None_[],11778G>A_male_J_['smoking_heavy'],14484T>C_male_J_[],14484T>C_male_non_J_[],3460G>A_male_None_[]
0.020476728958647772,0.1559141723683043,0.4720908447745312,0.7907212189512965,0.0009002993363943038,1.0
0.03893685347030319,0.2510399778857427,1.0,0.2857626799131817,0.0005781127533415021,0.9409548632493506
0.030530107517376625,0.31177322926198126,1.0,1.0,0.0011372474754436056,1.0
0.045933068563594276,0.38153659184936045,1.0,0.6334846390470732,0.0015373345263930212,1.0
0.021630660133814587,0.19090159816856792,0.8111504612460091,0.03052792950199054,5.563706573348342e-05,1.0
0.055354799178200555,0.2648327013722992,1.0,0.04472618259536038,7.672334177125696e-05,0.6239381886389073
0.07128450203030635,0.5142604506876197,1.0,1.0,0.0042137050445073924,1.0
0.029926207398807945,0.23918590826332484,0.9987771163938799,1.0,0.0037523179164766825,0.8927769279883089
0.11545648129924539,0.887208925555551,1.0,0.5020129696925881,0.0006347682044813604,1.0
0.021620321899563918,0.1319928424509625,0.35465489750640206,0.6728130495195399,0.0009043327722656977,0.7351332524819915
0.04524703557462991,0.40580832166850855,1.0,1.0,0.004274695697047545,1.0
0.012294455778319648,0.09919562570983355,0.33016538997068134,0.9366765763923977,0.0015015954595883072,1.0
0.03194302480627012,0.1752317783617437,0.665618936843389,0.670850843146645,0.0011773744208208358,0.6524988919542086
0.030893845801308304,0.23044997100180764,0.6581029812454623,0.7603588279832859,0.0003525697672739592,1.0
0.018682221843984555,0.1588712495797933,0.5619245604869865,1.0,0.0043964101427559155,1.0
0.003636491190859952,0.02580197511959517,0.06365214109278404,1.0,0.0027606721086409244,0.7482254107064217
0.02634684974831815,0.3153498407644656,1.0,1.0,0.008025812738806079,1.0
0.04806976709982574,0.4004936391998924,1.0,0.0651010973101206,0.00015711675403890795,1.0
0.02523898560735498,0.2203685255911274,0.6484648949663852,0.11905303197334852,0.0004921759043800357,0.7281295412468904
0.08027773671137414,0.8845490571008359,1.0,1.0,0.002816018281583271,0.845930046850646
0.038530005284472424,0.281219573750134,0.8175837201875163,0.11941621091469631,0.00016788087322342063,1.0
0.06560574348353884,0.6477152783810214,1.0,0.9832548864067591,0.0016696697442775132,1.0
0.05465576497039726,0.3532428561498435,1.0,1.0,0.0023896778646754686,1.0
0.02750973454734646,0.2083575810501108,0.70301633435152,1.0,0.0021823055626416627,1.0
0.02401419237360777,0.19209446855198767,0.583284128037273,1.0,0.0014056222594095993,1.0
0.035057700407073115,0.23920706532643984,1.0,1.0,0.0008518002255937918,0.4890813358121716
0.04532801846949604,0.3790596794111441,1.0,1.0,0.0038330882730216783,0.9177774814975463
0.03257743397742259,0.14433702388659034,0.5445505543641118,0.21046593346159825,9.996145450827573e-05,0.6968960750112829
0.018191129276510152,0.12416539300120823,0.2850442881824331,0.8044548506098717,0.0004805986256742298,1.0
0.03610762134298961,0.266932875157525,1.0,0.2599842010764716,0.0006314359733126325,1.0
0.028300343386985418,0.23512132444038872,0.6987496836554089,0.6847053181190936,0.00206073534529592,1.0
0.040755068473326855,0.3835164540308981,1.0,0.5523695882728371,0.0016362828201878733,0.9262239775550721
0.033891895880041566,0.23894331278954528,1.0,1.0,0.0016518665213155535,1.0
0.020629380889141475,0.1701163345018171,1.0,1.0,0.003032714024114868,0.9814639434345247
0.007444068833177056,0.06276230570364731,0.28854844952169234,0.6876703032460248,0.0005826813760495588,1.0
0.06598085345962401,0.4894306028526231,1.0,0.4491838147534387,0.000324722607620207,0.8175510690230542
0.023805427867495028,0.1614369372625247,0.30096082295198057,1.0,0.0033657070101659817,1.0
0.028981739924851684,0.20637197695007253,1.0,1.0,0.0016360307110158928,0.8658404383110158
0.036860045885214104,0.22933627220074537,1.0,1.0,0.0033296008334292907,0.9121901511829403
0.04294421590996888,0.33282144710195205,1.0,0.885623735527306,0.0009572051541299088,1.0
0.02707256836496915,0.1806485422533298,0.8485350291539425,1.0,0.0063850334706413645,0.9390177437926555
0.07619133863766862,0.6801445778176766,1.0,0.8690163972259372,0.0006713294520598755,0.9612682243063991
0.031150443453697968,0.15806070560580535,0.9090206350280414,0.07108226194910079,0.00012294908041968796,1.0
0.09150975057243045,0.8183132469648938,1.0,0.698278601117332,0.001168911534327346,0.903292287472756
0.038082521419179186,0.24784706439353985,1.0,0.5373989052549218,0.00017346786379843654,0.7590829500609343
0.05505612763858766,0.30951759865175676,1.0,0.9963588244077531,0.001586042548311178,0.8178845427565288
0.07108120165831475,0.6286564631177802,1.0,0.6628870989435511,0.0010062913471414884,1.0
0.018732424647722807,0.14219399896345383,0.49994035631577305,0.3214497287957231,0.00039321451364046037,1.0
0.03667201870859667,0.3362481139154192,1.0,1.0,0.008043211002017938,0.6182058721801972
0.037416032960125384,0.22335483409393317,0.5111381922620334,1.0,0.002265097408989907,0.8393502850108358
0.02133066735250501,0.14476180431054175,0.740307976353327,1.0,0.0025088819039448553,1.0
0.006753160699592026,0.05731035984442597,0.2729932259901386,1.0,0.0037669413855947152,0.7874243312804555
0.009284341592801901,0.06821960884663945,0.2196077678855311,1.0,0.009190625694162232,1.0
0.05689724837916113,0.5536058779784073,1.0,1.0,0.0015062328500106779,1.0
0.04227716688004489,0.31910528227333407,1.0,1.0,0.0007773496325612101,1.0
0.05814264467464904,0.5242372257543394,1.0,1.0,0.002796807960961445,0.68107122963341
0.06753141865810533,0.48388970334334575,1.0,1.0,0.002693419826224434,1.0
0.01663870140841362,0.14287258099567512,0.795435237849073,0.35926232347361425,0.00040819459051840725,0.9041710888519421
0.04450875969636174,0.2909082929524576,0.6975777615320462,1.0,0.0008847815871975793,0.9944014707179412
0.02526199292250919,0.12894352747200757,0.419536585046161,1.0,0.004268918921995628,0.45455465119633615
0.041848390655092244,0.28906102978324616,1.0,0.24469665713141964,0.0006705676726060438,0.9256843497746661
0.036033144510814456,0.2848933420987348,1.0,1.0,0.005229374164645168,1.0
0.03230597822905685,0.18553178011385454,0.6463914685796694,0.4435378894739281,0.0004981503077337453,0.8823488061472612
0.021982749572838255,0.1412055916848734,0.5722032706763737,0.011694973126181379,1.621631523796083e-05,0.8036856482387181
0.03584919212332386,0.13598442640257327,0.7504484619496736,0.33822145066902415,0.00023564133526770444,0.6176904426806912
0.030146236856663552,0.20597397676071638,0.9317580306091007,1.0,0.005585455782334558,0.7457511134928252
0.046816660956030105,0.39900654417171694,1.0,1.0,0.005706832089620681,0.8108697883978578
0.014551825430671319,0.11001607991630688,0.47742802218839375,1.0,0.003211557661309391,0.7820826591459195
0.027563834928227518,0.260590600325494,0.8590486021694895,1.0,0.0043888750790874054,1.0
0.03707764780546543,0.25555357136528073,0.732935992460359,1.0,0.0034632636189921417,1.0
0.0383661621540646,0.2291136472412414,0.9562865994430265,1.0,0.0013649187194641316,0.7874460662206333
0.06608659203380954,0.46712541957393927,1.0,0.3160041723860368,0.00022082396412719977,0.9917255732441387
0.05307011056065564,0.37356912172326007,1.0,0.596567869494948,0.000847022062821363,1.0
0.03154078010769206,0.21972196402145075,0.9574679030032566,1.0,0.005216766095875195,0.9277757291349259
0.047675435683295554,0.4251143417771143,1.0,1.0,0.014322782800988573,1.0
0.08555244950152877,0.9139155466732243,1.0,1.0,0.004975405215188945,1.0
0.05304148151034227,0.40006375767196234,1.0,0.8148370374877045,0.001832398049522128,0.7373760529642558
0.02957450277059259,0.3043068787688775,1.0,0.43151698579578185,0.0006951623353361258,1.0
0.03403121851177135,0.1404688689723964,0.7018220651605296,1.0,0.0021413993565720293,0.5217670655241505
0.02152766612525923,0.13545519527223643,0.7119302352997356,1.0,0.0031813314115951546,0.6160248442054985
0.04335199934218981,0.3452623064440649,1.0,0.1702172291056547,0.00019948626121340986,0.8995907699056508
0.05316088555816968,0.39915580873205725,1.0,1.0,0.002921710294761918,1.0
0.055790027746366905,0.3789525497876743,1.0,1.0,0.006200313621823979,1.0
0.05537649080264791,0.5354656487827681,1.0,1.0,0.007621076110860419,1.0
0.07949052112633445,0.5812349109121164,1.0,0.3416164508392189,0.0009671782534674056,1.0
0.02081932332694773,0.17860474592426348,0.402387610335172,1.0,0.0020547638735609747,0.9832592744884123
0.030320673567403603,0.25814800531907867,0.7360941060351186,1.0,0.007803604471496786,1.0
0.03938778525824695,0.23832946586055723,1.0,0.1099208802714632,0.0002906969209251927,1.0
0.04309463048700956,0.2843689615172741,0.9517318006335285,0.16447080479288337,0.0002550024840226229,1.0
0.010210822761043493,0.0666883865710084,0.29697488529454275,1.0,0.0021315594209305377,0.9198511917806271
0.06135169088363318,0.4443447858284504,1.0,1.0,0.0009743083386727332,0.8417214212185623
0.021815690047495655,0.17260420212272237,0.46432857064232075,1.0,0.010269499531754546,1.0
0.0524246470251409,0.2852684322254544,0.9740618324274587,0.5231353698128954,0.0008265959605707243,0.8458558394196741
0.02431513965965015,0.12947629340481312,0.5516575295157389,1.0,0.009140349453373834,0.6836734542195593
0.038880935764560726,0.2464855785818201,1.0,1.0,0.003477885831528811,0.6356816256218224
0.03912810396883231,0.3142506734079493,1.0,0.027229585919354937,2.9353602334247036e-05,1.0
0.020692910713816914,0.14221349485571202,0.5917644880645498,1.0,0.0031080585441830024,0.9827641254552449
0.012628170053156609,0.059409801741608516,0.3409114425882344,0.8190937074189611,0.0010376425590404859,0.5437211344329341
0.04102877979977253,0.25410507004953287,1.0,0.08176072173129335,0.00012494589655612646,0.8467077476981146
0.041351970990119384,0.33922704991564373,1.0,1.0,0.005701983551145207,1.0
0.041823257840443655,0.2953374410266992,1.0,0.3899970001871174,0.0009857608017374835,0.9216898802477177
0.020688937641765322,0.12096649672482675,0.3418882908887268,1.0,0.0018790073184855281,0.9726186190171783
0.05976411011928945,0.5029094736392384,1.0,1.0,0.0013528081780587202,1.0
0.012173574914824433,0.07637193204561768,0.3661237820676602,0.10619518726327702,0.0002098744745198524,0.73509875487396
0.052932546732740726,0.39097638539926716,1.0,0.6353436882208909,0.0012261729747859956,0.9989363506056932
0.041674206773434065,0.3330031851493695,1.0,1.0,0.0013840335649385515,1.0
0.013473874593085444,0.08224204785172246,0.5315677898314909,1.0,0.0023872526607238743,0.7198456485193965
0.08385180689359599,0.5499418768409884,1.0,1.0,0.005916162976096842,1.0
0.05931511968066812,0.31622303294112114,1.0,0.017094055646750844,3.715088121156409e-05,0.930399994429565
0.022778611860789146,0.19082427569942711,0.6338484791952641,0.5401708009563205,0.00044483246157300604,1.0
0.018106142268661588,0.1647504430922819,0.7654673702532466,0.818305211407286,0.0008492923038118767,1.0
0.026421485586371776,0.20637244116200323,0.7984339263008794,0.7543291651290279,0.0007983102010191755,1.0
0.09395808553518155,0.9352443642727908,1.0,0.6518791492992896,0.00042911246551854856,0.8348973918100968
0.017390462175584223,0.1588393670419851,0.9342471810848278,1.0,0.005906140701829906,0.6697166896400686
0.021575703246488036,0.24882462218594217,0.7057519089528475,1.0,0.002922809224548131,1.0
0.04380758386353012,0.3230293930770209,1.0,0.4040404634238278,0.0007778619178544443,1.0
0.03221674892765651,0.21912661354875085,0.7721016167444942,1.0,0.0021184548139961865,0.43395363936205567
0.07063133064766575,0.5348414998636647,1.0,1.0,0.002311641668225045,1.0
0.035098024983299655,0.2300603623294387,1.0,0.2161974868711081,0.0006558020366094926,1.0
0.01872267179785983,0.10092057537353125,0.5663566972688072,0.9340908989725357,0.001616275000737884,1.0
0.03970001671712529,0.3158987819079854,1.0,1.0,0.0017277791131356868,0.9939547318102387
0.05126738627274871,0.29398726175211926,0.940440854736729,1.0,0.005084243093267784,0.737198365894553
0.044680872172524984,0.3100560025465138,1.0,1.0,0.003523482128125114,1.0
0.04971926972593341,0.3834133409323714,1.0,1.0,0.0022027868571541007,0.9415733666473449
0.027868438190286508,0.15153017209242345,0.40782616149118356,0.2814730507570647,0.0007414208180342336,0.8109603608229161
0.047656533532755084,0.3586258287277824,1.0,1.0,0.0025754298194143356,1.0
0.03443144678464457,0.28485911614016707,0.7162070155299763,1.0,0.0049191891528318895,1.0
0.031027550302049674,0.23780469136852375,1.0,0.1622256023709484,0.00024034511029576353,0.8358512651693859
0.06003842350059749,0.34862335197406646,1.0,0.05570977316938807,9.850949084408279e-05,0.5091719454642075
0.05155300519855997,0.3966637908093545,1.0,0.008220613059964825,1.3912537561934907e-05,1.0
0.03291976908466735,0.24146063182343747,0.8398306470851531,1.0,0.0032885980928117177,0.7708430885577167
0.017200819083145743,0.12859262370947425,0.537438382843186,0.5770622499599929,0.0010068861626868176,0.7300858931039729
0.016205200029618092,0.0905894431116925,0.5647425880935099,0.45190388975939916,0.00041056307395431047,1.0
0.06970914618267596,0.6981095629078846,1.0,1.0,0.010589491733467073,1.0
0.028451485948597522,0.22933436504995489,0.857316416596879,1.0,0.0021420621860791097,0.8053107390018935
0.044825391044403716,0.5071459500686061,1.0,1.0,0.007273174471368178,1.0
0.04271265957576023,0.30012777198168455,1.0,1.0,0.003056921302071337,1.0
0.032462524526993684,0.19976048930427398,1.0,0.07102925024575935,0.0001843752248685219,0.9024921337941414
0.07761936582303401,0.8562283557528406,1.0,1.0,0.0022862655572591854,0.9473784430791734
0.04748238759801248,0.2885870878304898,1.0,0.17964300288163534,0.00025511708842800175,0.7172931047978739
0.07710019979627507,0.6847959674711226,1.0,0.42896387425179455,0.0006870774310712067,0.9959607234206863
0.055189694084234554,0.40771508993345146,1.0,0.23312875400473004,0.00045243320595853833,0.5552098793145769
0.08176549018169668,0.493018004791122,1.0,0.20536082342443931,0.00018504126496647266,0.9349162334007329
0.0593003362396949,0.6036666789890238,1.0,0.6549188096738696,0.0006676497955643002,1.0
0.05320739191530541,0.36762025409626514,1.0,0.4603194146253191,0.00031121103557081017,1.0
0.023193523615319237,0.16891827883016994,0.803781121943349,1.0,0.00171188708070841,1.0
0.06860325303575034,0.5723570184647743,1.0,1.0,0.0005220850776292544,0.7802945336339288
0.03149828850740772,0.1805075205039173,0.6214446082958247,1.0,0.0007280207903972363,0.9295027257007603
0.046250198453810995,0.2564622112703588,0.9716270765647059,0.5494340107722584,0.0007241403114789686,0.5460134978443814
0.08769895502067218,0.5449555862139752,1.0,0.32749967566650895,0.0004724061000532948,1.0
0.04816223563027752,0.30784169322985927,1.0,0.2567359628400549,0.0009683619076253514,0.9387913633100515
0.013314788692315477,0.07694660607237398,0.35648425884669144,0.06691058334510605,9.458777363171012e-05,0.35872688175031237
0.036300542451040155,0.2964349486220896,0.9308544533338371,1.0,0.0013723374625229775,1.0
0.03810046574091281,0.3345771848281291,1.0,1.0,0.005547555859038917,0.9714328003946028
0.0914610014847893,0.8337192988140186,1.0,1.0,0.0014033850975268022,0.958027359711294
0.09486014289987385,0.5430862686062443,1.0,0.14207604942613064,0.0003679175008069167,1.0
0.04149540973576872,0.3028673403314966,1.0,1.0,0.0045552528225929,1.0
0.02681849843035941,0.11022335959015772,0.4906521465298821,0.21747547409047163,0.000277668361484578,0.5068606075252016
0.059326559488741944,0.358209897014528,1.0,0.02687612956824093,9.695100308690406e-05,0.7133761650326594
0.04467018438055701,0.35210894579201335,1.0,1.0,0.005039930565825337,1.0
0.06407628617689129,0.38746825676199287,1.0,0.5200889860505713,0.0007036401918569166,0.760414208624549
0.03090119429107661,0.21294101903183005,0.8741475148541726,0.01097794162185335,1.3183708256186644e-05,0.8906685913385133
0.019046605540466655,0.19946655241125663,0.6423418453740467,1.0,0.003008307370153591,1.0
0.0157142317333945,0.16297454932802766,0.5172378278097323,1.0,0.0026070392090342146,1.0
0.03580703667013278,0.2232570429549973,1.0,1.0,0.012524480310253841,0.8091458841720524
0.0957155965254081,0.5828460384401244,1.0,0.21228473636461773,0.0003136173785095723,0.8262520596273532
0.041010915552361665,0.2688339106534631,0.8308870141794482,0.4579687022568402,0.0004608937675427271,0.8199625597871655
0.029354181270996628,0.23979934677700715,1.0,1.0,0.0072555737709217505,1.0
0.03020952226949859,0.16956385400515903,0.5441261463157255,0.1372894445089127,0.00015947159951148744,0.8431983245570591
0.023585728139294212,0.26826243720372717,1.0,0.7412092784362053,0.0009661991546693856,1.0
0.03143010729364722,0.24904835451422735,1.0,1.0,0.0018879750514124482,1.0
0.011604264275215962,0.10394629758650009,0.4561696077826618,0.6497799369578923,0.0008146516495250227,1.0
0.021333082615155693,0.1579791967321608,0.516679369485688,1.0,0.0017818819828267576,1.0
0.02578594316993464,0.25331558420079037,0.8334784964524293,0.8700835933277935,0.0015631850532589423,1.0
0.03742913902017852,0.20905871642023832,0.8996509275261025,0.6578172778665,0.001698200166724782,0.9210931647049934
0.02224918488679688,0.17567003048694377,0.7114651419937459,0.04080032701056208,9.004863338799762e-05,0.7958687472704351
0.0494861563631377,0.31125026745033557,1.0,1.0,0.0015471102371566068,1.0
0.056434920412067074,0.3484306638729179,1.0,1.0,0.0016884501989450386,0.6915485073451819
0.06380892922973837,0.7157740020541138,1.0,1.0,0.0031044281121692034,1.0
0.053213092964625196,0.33804888081752343,1.0,1.0,0.002406637875939197,0.5332694829551632
0.07624816736885397,0.7838038782258664,1.0,1.0,0.0013938272169387884,1.0
0.051169911094706144,0.271573233090508,0.8426543618418195,1.0,0.002098202374270844,0.9641401290811652
0.046623722383307566,0.31836275237054756,1.0,0.9409063046706414,0.001854170524241129,1.0
0.017197226582038698,0.11587662466338629,0.44697634966681005,0.24454800347351938,0.00045621258892408886,0.9871583637844289
0.03824221951386282,0.23138622443554263,0.9898833027714853,0.5414132090228498,0.0009371413930440355,0.8012849326381499
0.05084806534775302,0.24953467190393055,1.0,1.0,0.0023331094107464094,0.4919610197857644
0.039133764575004205,0.3109395059569777,1.0,1.0,0.003513510086054881,0.9472309900957542
0.035835962849958644,0.2602410348259834,0.7410557584147205,0.08031143030511424,0.00023036559880004046,0.7484572032461227
0.050633225526233644,0.3691559898502128,1.0,1.0,0.0025090982345471187,1.0
0.018449190373413558,0.10985868931030456,0.3536010294360068,0.2577464468082522,0.0003375674770342519,0.46238521521353204
0.047980681540325816,0.3023069280982757,0.741398241746466,1.0,0.006262486925594547,0.4525529317370634
0.03626027008828527,0.21749706335199892,0.6384372066321656,0.5956478616794841,0.000639619193996694,0.9790941253564731
0.04114557561067906,0.27632297435870434,1.0,1.0,0.004376425648498004,0.9464810027279305
0.0527406376572333,0.5725447662040319,1.0,1.0,0.0045559041999784595,1.0
0.035660551041296895,0.23849258406126103,0.8159574613962832,1.0,0.00280836133688298,1.0
0.026260619632520212,0.16765784780366516,0.6175826034341249,1.0,0.004894184876199273,0.6996812844341588
0.02169138255969006,0.14503555025586187,0.5906762230985596,1.0,0.004918771140454657,1.0
0.05659159487189039,0.3926917607609255,1.0,1.0,0.0011419299319939398,0.9669265280058481
0.04295558217811722,0.3246533837927954,1.0,1.0,0.00133750877711535,1.0
0.07659062592051848,0.38435263231452804,1.0,1.0,0.0022895098353447785,0.8908070981907886
0.03633531924702748,0.26160177183071004,1.0,1.0,0.0012498638161610454,0.8319677326971548
0.024801355802285003,0.17618951083697731,1.0,1.0,0.00671029587676079,0.9038623171207412
0.013929335770858003,0.07440723753970746,0.2538525934712546,1.0,0.0008174491772516598,0.6344640458749307
0.03443734599714106,0.22687436390969523,1.0,1.0,0.0007806462532154673,0.698554272466192
0.033978436841301196,0.2829406044962741,0.979701156911169,1.0,0.003515265506919326,1.0
0.03397001434619667,0.32079212605623636,0.7909520432310196,1.0,0.00397932757452242,1.0
0.018603788293523073,0.10086042343019577,0.4487787029512231,1.0,0.001948133421972647,0.642926831675313
0.04873113539557792,0.34080746407417134,0.7781128676573162,0.6789290440282206,0.000786267412679881,0.8054384560747265
0.029673773780089015,0.1821659112817392,1.0,1.0,0.0016749693061231807,0.7055949007874192
0.03878631142974198,0.28978488920410594,0.9319923776228604,0.732833570288291,0.0012255722740402795,0.7856191824570031
0.006463539945835375,0.03465069373359573,0.12910661735830717,0.6299590410008991,0.0005661396825349882,0.7913699624127681
0.04295281458811624,0.3235883563630412,1.0,1.0,0.0026668588383913037,0.5056243777094607
0.04711660139512601,0.30037062638086787,1.0,0.3214998622886695,0.0014212859378199222,1.0
0.040462216871646015,0.2821395119872624,1.0,1.0,0.0018699411781269212,1.0
0.016884575818053835,0.12519826887178914,0.7799596952439839,1.0,0.004568343100870469,1.0
0.03475849389340429,0.23865939923309745,0.6910529890991804,0.8036801012747603,0.0005726646294112843,0.9851007679469845
0.05655738985047773,0.4206102108858068,1.0,1.0,0.0036755955267795586,1.0
0.02274689232572231,0.16159257387469775,1.0,0.09624812206967064,0.0001769769977955487,0.9646999696941785
0.027257454701081946,0.20792810786821697,0.6253440425578947,0.611693889605155,0.0011157446368552336,1.0
0.05186095654918232,0.4952015592370037,1.0,1.0,0.00344205539976864,1.0
0.019521591609582802,0.1126723305849749,0.5253523451979784,1.0,0.0017812120758379445,0.6516832576433114
0.03624384018970496,0.19841325775810584,0.9186719160720296,1.0,0.0021767199152133462,0.7311452455195219
0.04876272268972147,0.31066809299456033,1.0,0.6270297658485053,0.0008452592394871051,0.9849356586594114
0.03466982867449026,0.3047622840779089,1.0,1.0,0.0036585221322052146,1.0
0.02296985810387031,0.12476473680999839,0.4217711061553089,1.0,0.003041378034468581,0.9096749400101319
0.06165454239315096,0.35614607853329194,1.0,1.0,0.0016633764968909935,0.8116735285326198
0.04242959521292494,0.2766721445332683,1.0,0.5452634336609485,0.0013518881779197422,0.39637163238094575
0.028224189430479607,0.23379910407426988,0.8216547564558015,0.11851115522342194,0.0002733668362098599,1.0
0.05550387879989776,0.3662310942544373,1.0,0.7534856511705271,0.0008106776145411672,0.8773271436001355
0.040614977715898844,0.3523921048920372,1.0,1.0,0.0014760755558049351,1.0
0.0423044989362513,0.26399822547077767,1.0,1.0,0.004882837802749748,1.0
0.0782291182632888,0.5746917026429335,1.0,1.0,0.00536441110772766,0.9720104858826134
0.030021567410886584,0.23600672255448332,1.0,1.0,0.0013048436573902804,1.0
0.03501528206392972,0.2652152065126632,1.0,0.5580881317987889,0.0005103535057987772,0.9630785139054205
0.0540542968486418,0.43169546339348147,1.0,0.15065623811157255,0.00016683468959784729,1.0
0.021613266022575777,0.13133429640562083,1.0,0.3750820694075686,0.0003235241657425832,0.7666078581344066
0.05293880266709584,0.3046158550572854,1.0,0.5263679147837224,0.0010353542008768035,0.6814912694153934
0.00941108004456717,0.06525000329965915,0.1798291794845597,1.0,0.00889405334867522,1.0
0.037222068889477135,0.263550371474164,1.0,1.0,0.0041258363356097075,1.0
0.0719148020784815,0.5483189089969026,1.0,1.0,0.0008027567075246399,1.0
0.017713670040963497,0.12318299285599263,0.44285196196277415,0.14585674927497802,0.00018899395889426755,1.0
0.024464970632412486,0.1758130865834487,0.8208775260642769,1.0,0.002421970061713112,1.0
0.07068903506455426,0.3993025396053013,1.0,0.49530602322118683,0.001182116235201484,0.7070797315759348
0.009931592308038485,0.06780184157813511,0.2912234387364068,1.0,0.004464310354064913,1.0
0.05057813516780423,0.36215636060534384,1.0,1.0,0.004755980791032139,1.0
0.021830786304168556,0.16821837695516462,0.752849299285644,1.0,0.002695765991604992,0.8536473749693531
0.038163515893200536,0.2059728885917442,0.29677882157117974,1.0,0.004041833747712604,0.8141612444886517
0.04839600883856778,0.34275418013204983,1.0,1.0,0.0012326599195233575,0.8284596277525452
0.015527241436373575,0.07148962487351479,0.5714904266936125,0.30861718948955796,0.0006128402307931012,0.667804946975363
0.0316400578249519,0.2909977896756586,1.0,1.0,0.0017825424894607764,1.0
0.02516937677901224,0.18146041972897223,0.6273204882888667,0.3749934944019158,0.0016914998511717465,1.0
0.01915644447357018,0.12384669630708844,0.41009440625213095,1.0,0.002832283103785815,0.8324893773201563
0.04616675611648308,0.47790773395576147,1.0,1.0,0.0023892591949397106,1.0
0.08143800978405746,0.6136053193570086,1.0,0.7256442031693369,0.0015990950390643724,0.8327877516891568
0.017691435441470102,0.13970826241543804,0.6882455021430738,1.0,0.0026880568441586873,1.0
0.0816061787566372,0.6323454341412191,1.0,0.3728045829154219,0.001398349373023452,1.0
0.043768482475038575,0.3421834350720618,1.0,1.0,0.0024336457969285877,0.5767372282181484
0.031748899895673505,0.25225490189449806,1.0,0.46877390641799677,0.001029253687240857,1.0
0.034687818688617186,0.26847047368085525,0.9198641351887291,1.0,0.011539743660074679,0.7510339414512774
0.04178377211872195,0.32685872537503613,0.990527173814067,0.8749881898318361,0.0011802681442037873,0.991505673193234
0.028173647632855788,0.20528628507676958,0.6394959446298129,1.0,0.0038464987128995413,1.0
0.07937511484786419,0.5411839011352949,1.0,1.0,0.0022682630753933135,1.0
0.09605213230627167,1.0,1.0,0.2515803516610285,0.0009971059297357136,1.0
0.02837271223571964,0.20586377901943737,0.739503457446168,0.3901505099932218,0.0006999275114061997,1.0
0.04165650066254355,0.3131728576505289,0.8458297031477782,1.0,0.002364206650574025,0.75360343695141
0.02892064478748285,0.2766729069659658,0.9461296072676805,0.6632930974028248,0.001508846812705169,1.0
0.029855044388511096,0.19821094346931964,0.6954571164301682,1.0,0.0033045924696575853,1.0
0.032414621607905925,0.19457782038681384,1.0,0.2281994236835668,0.0005164362603463138,0.9620029819211625
0.03491626094868553,0.1900143733706968,1.0,1.0,0.002456743294145131,0.7356160669585462
0.03404006926423655,0.2368240004960613,1.0,0.19123736266788396,0.00019327310033970857,0.6931551162801551
0.06162994576210767,0.4066428395213272,1.0,0.4548330952647436,0.0005068091350408148,0.9493143013782724
0.037736656388255206,0.1825605212522186,0.9959766443626018,1.0,0.0030012707904906047,0.7026958125483741
0.07046566128989601,0.3272307973731218,0.9858627501295241,0.10518716206978544,0.00020010449098879784,0.6888883238339946
0.05778846494808013,0.5353264047907735,1.0,1.0,0.002503381945714288,1.0
0.01613935203683956,0.14976836173842398,0.5896534322794251,1.0,0.002348818682401776,1.0
0.0463144429627588,0.38813002357273485,1.0,1.0,0.002268697526411762,0.8969046931951203
0.02718864218379681,0.16116465006663397,0.7168043709843842,0.38522346599696716,0.0003324359829554522,1.0
0.031080054352200175,0.2411798818838951,1.0,1.0,0.0030192120636096816,0.9055845264060634
0.007127134712366658,0.04998739828412345,0.20826160311354772,1.0,0.001996071894852792,0.6066888350034906
0.02542690520024371,0.16912432679241296,0.7238386327403423,0.6298159426143548,0.0011629423971420592,0.8443645762419608
0.03814714226686848,0.2862070014647049,0.7738375404978574,0.7875098922864656,0.0015120181582391303,1.0
0.021176685639560065,0.1489723322498034,0.8672327930278692,1.0,0.0013481426400262218,0.6446526773048464
0.012331164198814897,0.11576826673767651,0.8620265223196426,0.012359862045404107,2.2213724621242227e-05,1.0
0.017536401053781906,0.13137002146654417,0.3735675123125775,1.0,0.0014601345251558386,1.0
0.05868718081057443,0.418948643237328,0.9941754271495976,1.0,0.013195617398755915,1.0
0.014486020588761974,0.11149858706069161,0.48132772657602474,1.0,0.0017877630865503597,0.3918786350605853
0.03954733795435809,0.23994533505788504,1.0,0.12289958445231343,0.00016371137083229058,0.9937087234667138
0.04423588130470631,0.23719392150872096,0.4817928225102141,0.3362619710054529,0.00047321578109629645,0.5091646259103925
0.015403390022483553,0.1371727705403967,0.5760597098076218,0.14181654494115142,0.0002314511347880084,1.0
0.06058048036678606,0.34009883650131795,1.0,1.0,0.005428527743702153,0.5848568210145356
0.02548080968478706,0.1366630046190184,0.6213195917854932,1.0,0.0012552094321221972,0.8692240549447573
0.04937425107814252,0.27757823583477487,0.8045092403558866,1.0,0.0032768805020449068,1.0
0.057486555716458713,0.43623899886408796,1.0,1.0,0.008068371678569762,1.0
0.0177285944420842,0.09667023749167454,0.39259662270249607,0.2170824262035068,0.00045525030425839927,1.0
0.045386293080144156,0.3074697768778889,1.0,0.5886875503029282,0.0005534720417457909,1.0
0.02536414602543248,0.17826400310204354,0.43803686985576457,1.0,0.002240896375740874,1.0
0.05851776197563201,0.4023854056667384,1.0,0.9543139464241223,0.0015466579098936714,0.8430294739601614
